Season,Player Name,NBA Player ID,Team,Age,Height,Weight
2019-20,D.J. Wilson,1628391,MIL,24,6-10,231
2019-20,DaQuan Jeffries,1629610,SAC,22,6-5,230
2019-20,Damian Jones,1627745,ATL,25,6-11,245
2019-20,Damian Lillard,203081,POR,29,6-2,195
2019-20,Damion Lee,1627814,GSW,27,6-5,210
2019-20,Damyean Dotson,1628422,NYK,26,6-5,210
2019-20,Daniel Gafford,1629655,CHI,21,6-10,234
2019-20,Daniel Theis,1628464,BOS,28,6-8,245
2019-20,Danilo Gallinari,201568,OKC,31,6-10,233
2019-20,Danny Green,201980,LAL,33,6-6,215
2019-20,Danté Exum,203957,CLE,24,6-5,214
2019-20,Danuel House Jr.,1627863,HOU,27,6-6,220
2019-20,Dario Šarić,203967,PHX,26,6-10,225
2019-20,Darius Bazley,1629647,OKC,20,6-8,208
2019-20,Darius Garland,1629636,CLE,20,6-1,192
2019-20,Daryl Macon,1629133,MIA,24,6-2,185
2019-20,David Nwaba,1628021,HOU,27,6-5,219
2019-20,Davis Bertans,202722,WAS,27,6-10,225
2019-20,De'Aaron Fox,1628368,SAC,22,6-3,185
2019-20,De'Andre Hunter,1629631,ATL,22,6-7,225
2019-20,De'Anthony Melton,1629001,MEM,22,6-2,200
2019-20,DeAndre Jordan,201599,BKN,31,6-11,265
2019-20,DeAndre' Bembry,1627761,ATL,25,6-5,210
2019-20,DeMar DeRozan,201942,SAS,30,6-6,220
2019-20,DeMarre Carroll,201960,HOU,33,6-6,215
2019-20,Dean Wade,1629731,CLE,23,6-9,228
2019-20,Deandre Ayton,1629028,PHX,21,6-11,250
2019-20,Dejounte Murray,1627749,SAS,23,6-4,180
2019-20,Delon Wright,1626153,DAL,28,6-5,185
2019-20,Dennis Schröder,203471,OKC,26,6-1,172
2019-20,Dennis Smith Jr.,1628372,NYK,22,6-2,205
2019-20,Denzel Valentine,1627756,CHI,26,6-4,220
2019-20,Deonte Burton,1629126,OKC,26,6-4,240
2019-20,Derrick Favors,202324,NOP,28,6-9,265
2019-20,Derrick Jones Jr.,1627884,MIA,23,6-6,210
2019-20,Derrick Rose,201565,DET,31,6-2,200
2019-20,Derrick Walton Jr.,1628476,DET,25,6-0,185
2019-20,Derrick White,1628401,SAS,25,6-4,190
2019-20,Devin Booker,1626164,PHX,23,6-5,206
2019-20,Devon Hall,1628985,OKC,24,6-5,215
2019-20,Devontae Cacok,1629719,LAL,23,6-8,240
2019-20,Devonte' Graham,1628984,CHA,25,6-1,195
2019-20,Dewan Hernandez,1629608,TOR,23,6-10,235
2019-20,Dewayne Dedmon,203473,ATL,30,7-0,245
2019-20,Dillon Brooks,1628415,MEM,24,6-7,225
2019-20,Dion Waiters,203079,LAL,28,6-3,210
2019-20,Domantas Sabonis,1627734,IND,24,6-11,240
2019-20,Donovan Mitchell,1628378,UTA,23,6-1,215
2019-20,Donta Hall,1629743,BKN,22,6-9,229
2019-20,Donte DiVincenzo,1628978,MIL,23,6-4,203
2019-20,Dorian Finney-Smith,1627827,DAL,27,6-7,220
2019-20,Doug McDermott,203926,IND,28,6-7,225
2019-20,Dragan Bender,1627733,GSW,22,7-0,249
2019-20,Draymond Green,203110,GSW,30,6-6,230
2019-20,Drew Eubanks,1629234,SAS,23,6-9,245
2019-20,Duncan Robinson,1629130,MIA,26,6-7,215
2019-20,Dusty Hannahs,1628605,MEM,26,6-3,210
2019-20,Dwayne Bacon,1628407,CHA,24,6-6,221
2019-20,Dwight Howard,2730,LAL,34,6-10,265
2019-20,Dwight Powell,203939,DAL,28,6-10,240
2019-20,Dzanan Musa,1629058,BKN,21,6-9,217
2019-20,E'Twaun Moore,202734,NOP,31,6-3,191
2019-20,Ed Davis,202334,UTA,31,6-9,218
2019-20,Edmond Sumner,1628410,IND,24,6-4,196
2019-20,Elfrid Payton,203901,NYK,26,6-3,195
2019-20,Elie Okobo,1629059,PHX,22,6-3,190
2019-20,Emmanuel Mudiay,1626144,UTA,24,6-3,200
2019-20,Enes Freedom,202683,BOS,28,6-10,250
2019-20,Eric Bledsoe,202339,MIL,30,6-1,214
2019-20,Eric Gordon,201569,HOU,31,6-3,215
2019-20,Eric Mika,1628450,SAC,25,6-10,233
2019-20,Eric Paschall,1629672,GSW,23,6-6,255
2019-20,Ersan Ilyasova,101141,MIL,33,6-9,235
2019-20,Evan Fournier,203095,ORL,27,6-7,205
2019-20,Evan Turner,202323,MIN,31,6-6,220
2019-20,Frank Jackson,1628402,NOP,22,6-3,205
2019-20,Frank Kaminsky,1626163,PHX,27,7-0,240
2019-20,Frank Mason III,1628412,MIL,26,5-11,190
2019-20,Frank Ntilikina,1628373,NYK,21,6-4,200
2019-20,Fred VanVleet,1627832,TOR,26,6-1,197
2019-20,Furkan Korkmaz,1627788,PHI,22,6-7,202
2019-20,Gabe Vincent,1629216,MIA,24,6-3,200
2019-20,Garrett Temple,202066,BKN,34,6-5,195
2019-20,Garrison Mathews,1629726,WAS,23,6-5,215
2019-20,Gary Clark,1629109,ORL,25,6-6,225
2019-20,Gary Harris,203914,DEN,25,6-4,210
2019-20,Gary Payton II,1627780,WAS,27,6-3,195
2019-20,Gary Trent Jr.,1629018,POR,21,6-5,209
2019-20,George Hill,201588,MIL,34,6-3,188
2019-20,Georges Niang,1627777,UTA,27,6-7,230
2019-20,Giannis Antetokounmpo,203507,MIL,25,6-11,242
2019-20,Glenn Robinson III,203922,PHI,26,6-6,222
2019-20,Goga Bitadze,1629048,IND,20,6-11,250
2019-20,Goran Dragic,201609,MIA,34,6-3,190
2019-20,Gordon Hayward,202330,BOS,30,6-7,225
2019-20,Gorgui Dieng,203476,MEM,30,6-10,252
2019-20,Grant Williams,1629684,BOS,21,6-6,236
2019-20,Grayson Allen,1628960,MEM,24,6-4,198
2019-20,Hamidou Diallo,1628977,OKC,21,6-5,202
2019-20,Harrison Barnes,203084,SAC,28,6-8,225
2019-20,Harry Giles III,1628385,SAC,22,6-11,240
2019-20,Hassan Whiteside,202355,POR,31,7-0,265
2019-20,Henry Ellenson,1627740,BKN,23,6-10,240
2019-20,Ian Mahinmi,101133,WAS,33,6-11,262
2019-20,Ignas Brazdeikis,1629649,NYK,21,6-6,221
2019-20,Iman Shumpert,202697,BKN,30,6-5,212
2019-20,Isaac Bonga,1629067,WAS,20,6-8,180
2019-20,Isaiah Hartenstein,1628392,HOU,22,7-0,250
2019-20,Isaiah Roby,1629676,OKC,22,6-8,230
2019-20,Isaiah Thomas,202738,WAS,31,5-9,185
2019-20,Ish Smith,202397,WAS,31,6-0,175
2019-20,Ivica Zubac,1627826,LAC,23,7-0,240
2019-20,J.J. Barea,200826,DAL,36,5-10,180
2019-20,J.P. Macura,1629122,CLE,25,6-4,203
2019-20,JJ Redick,200755,NOP,36,6-3,200
2019-20,JR Smith,2747,LAL,34,6-6,220
2019-20,Ja Morant,1629630,MEM,20,6-3,174
2019-20,JaKarr Sampson,203960,IND,27,6-7,214
2019-20,JaMychal Green,203210,LAC,30,6-8,227
2019-20,JaVale McGee,201580,LAL,32,7-0,270
2019-20,Jabari Parker,203953,SAC,25,6-8,245
2019-20,Jacob Evans,1628980,MIN,23,6-4,210
2019-20,Jae Crowder,203109,MIA,29,6-6,235
2019-20,Jahlil Okafor,1626143,NOP,24,6-10,270
2019-20,Jake Layman,1627774,MIN,26,6-8,209
2019-20,Jakob Poeltl,1627751,SAS,24,7-1,245
2019-20,Jalen Brunson,1628973,DAL,23,6-1,190
2019-20,Jalen Lecque,1629665,PHX,20,6-4,185
2019-20,Jalen McDaniels,1629667,CHA,22,6-10,205
2019-20,Jamal Crawford,2037,BKN,40,6-5,200
2019-20,Jamal Murray,1627750,DEN,23,6-4,215
2019-20,James Ennis III,203516,ORL,29,6-6,215
2019-20,James Harden,201935,HOU,30,6-5,220
2019-20,James Johnson,201949,MIN,33,6-7,240
2019-20,Jared Dudley,201162,LAL,34,6-6,237
2019-20,Jared Harper,1629607,NYK,22,5-10,175
2019-20,Jaren Jackson Jr.,1628991,MEM,20,6-11,242
2019-20,Jarred Vanderbilt,1629020,MIN,21,6-9,214
2019-20,Jarrell Brantley,1629714,UTA,24,6-5,250
2019-20,Jarrett Allen,1628386,BKN,22,6-11,243
2019-20,Jarrett Culver,1629633,MIN,21,6-6,195
2019-20,Jarrod Uthoff,1627784,WAS,27,6-9,220
2019-20,Javonte Green,1629750,BOS,26,6-4,205
2019-20,Jaxson Hayes,1629637,NOP,20,6-11,220
2019-20,Jaylen Brown,1627759,BOS,23,6-6,223
2019-20,Jaylen Hoard,1629658,POR,21,6-8,216
2019-20,Jaylen Nowell,1629669,MIN,20,6-4,201
2019-20,Jayson Tatum,1628369,BOS,22,6-8,210
2019-20,Jeff Green,201145,HOU,33,6-8,235
2019-20,Jeff Teague,201952,ATL,32,6-3,195
2019-20,Jerami Grant,203924,DEN,26,6-8,210
2019-20,Jeremiah Martin,1629725,BKN,24,6-2,185
2019-20,Jeremy Lamb,203087,IND,28,6-5,180
2019-20,Jeremy Pargo,202951,GSW,34,6-2,219
2019-20,Jerian Grant,1626170,WAS,27,6-4,198
2019-20,Jerome Robinson,1629010,WAS,23,6-4,190
2019-20,Jevon Carter,1628975,PHX,24,6-1,200
2019-20,Jimmy Butler,202710,MIA,30,6-7,230
2019-20,Joakim Noah,201149,LAC,35,6-11,232
2019-20,Joe Chealey,1629147,CHA,24,6-4,190
2019-20,Joe Harris,203925,BKN,28,6-6,220
2019-20,Joe Ingles,204060,UTA,32,6-7,220
2019-20,Joel Embiid,203954,PHI,26,7-0,280
2019-20,John Collins,1628381,ATL,22,6-9,235
2019-20,John Henson,203089,DET,29,6-9,219
2019-20,John Konchar,1629723,MEM,24,6-5,210
2019-20,Johnathan Motley,1628405,LAC,25,6-8,230
2019-20,Johnathan Williams,1629140,WAS,25,6-9,228
2019-20,Jonah Bolden,1628413,PHX,24,6-8,225
2019-20,Jonas Valančiūnas,202685,MEM,28,6-11,265
2019-20,Jonathan Isaac,1628371,ORL,22,6-11,230
2019-20,Jordan Bell,1628395,CLE,25,6-8,216
2019-20,Jordan Bone,1629648,DET,22,6-3,180
2019-20,Jordan Clarkson,203903,UTA,28,6-4,194
2019-20,Jordan McLaughlin,1629162,MIN,24,5-11,185
2019-20,Jordan McRae,203895,DET,29,6-5,179
2019-20,Jordan Poole,1629673,GSW,21,6-4,194
2019-20,Josh Gray,1627982,NOP,26,6-0,180
2019-20,Josh Hart,1628404,NOP,25,6-5,215
2019-20,Josh Jackson,1628367,MEM,23,6-8,207
2019-20,Josh Magette,203705,ORL,30,6-1,160
2019-20,Josh Okogie,1629006,MIN,21,6-4,213
2019-20,Josh Reaves,1629729,DAL,23,6-4,214
2019-20,Josh Richardson,1626196,PHI,26,6-5,200
2019-20,Jrue Holiday,201950,NOP,30,6-3,205
2019-20,Juan Toscano-Anderson,1629308,GSW,27,6-6,209
2019-20,Juancho Hernangomez,1627823,MIN,24,6-9,214
2019-20,Julius Randle,203944,NYK,25,6-8,250
2019-20,Justin Anderson,1626147,BKN,26,6-5,231
2019-20,Justin Holiday,203200,IND,31,6-6,180
2019-20,Justin Jackson,1628382,DAL,25,6-7,220
2019-20,Justin James,1629713,SAC,23,6-7,190
2019-20,Justin Patton,1628383,DET,23,6-11,241
2019-20,Justin Robinson,1629620,WAS,22,6-1,195
2019-20,Justin Wright-Foreman,1629625,UTA,22,6-0,190
2019-20,Justise Winslow,1626159,MEM,24,6-6,222
2019-20,Jusuf Nurkić,203994,POR,25,7-0,290
2019-20,Juwan Morgan,1629752,UTA,23,6-7,232
2019-20,KZ Okpala,1629644,MIA,21,6-8,215
2019-20,Kadeem Allen,1628443,NYK,27,6-1,200
2019-20,Karl-Anthony Towns,1626157,MIN,24,6-11,248
2019-20,Kawhi Leonard,202695,LAC,29,6-7,225
2019-20,Keita Bates-Diop,1628966,DEN,24,6-8,229
2019-20,Kelan Martin,1629103,MIN,24,6-5,230
2019-20,Keldon Johnson,1629640,SAS,20,6-5,220
2019-20,Kelly Olynyk,203482,MIA,29,6-11,240
2019-20,Kelly Oubre Jr.,1626162,PHX,24,6-7,203
2019-20,Kemba Walker,202689,BOS,30,6-0,184
2019-20,Kendrick Nunn,1629134,MIA,24,6-2,190
2019-20,Kenrich Williams,1629026,NOP,25,6-6,210
2019-20,Kent Bazemore,203145,SAC,30,6-4,195
2019-20,Kentavious Caldwell-Pope,203484,LAL,27,6-5,204
2019-20,Kevin Hervey,1628987,OKC,23,6-9,230
2019-20,Kevin Huerter,1628989,ATL,21,6-7,190
2019-20,Kevin Knox II,1628995,NYK,20,6-7,215
2019-20,Kevin Love,201567,CLE,31,6-8,251
2019-20,Kevin Porter Jr.,1629645,CLE,20,6-4,203
2019-20,Kevon Looney,1626172,GSW,24,6-9,222
2019-20,Khem Birch,203920,ORL,27,6-9,233
2019-20,Khris Middleton,203114,MIL,28,6-7,222
2019-20,Khyri Thomas,1629017,DET,24,6-3,210
2019-20,Kostas Antetokounmpo,1628961,LAL,22,6-10,200
2019-20,Kris Dunn,1627739,CHI,26,6-3,205
2019-20,Kristaps Porziņģis,204001,DAL,24,7-3,240
2019-20,Ky Bowman,1629065,GSW,23,6-1,187
2019-20,Kyle Alexander,1629734,MIA,23,6-10,216
2019-20,Kyle Anderson,203937,MEM,26,6-9,230
2019-20,Kyle Guy,1629657,SAC,22,6-1,167
2019-20,Kyle Korver,2594,MIL,39,6-7,212
2019-20,Kyle Kuzma,1628398,LAL,24,6-8,221
2019-20,Kyle Lowry,200768,TOR,34,6-0,196
2019-20,Kyle O'Quinn,203124,PHI,30,6-9,250
2019-20,Kyrie Irving,202681,BKN,28,6-2,195
2019-20,LaMarcus Aldridge,200746,SAS,34,6-11,250
2019-20,Lance Thomas,202498,BKN,32,6-8,225
2019-20,Landry Shamet,1629013,LAC,23,6-4,190
2019-20,Langston Galloway,204038,DET,28,6-1,200
2019-20,Larry Nance Jr.,1626204,CLE,27,6-7,245
2019-20,Lauri Markkanen,1628374,CHI,23,7-0,240
2019-20,LeBron James,2544,LAL,35,6-9,250
2019-20,Lonnie Walker IV,1629022,SAS,21,6-5,204
2019-20,Lonzo Ball,1628366,NOP,22,6-6,190
2019-20,Lou Williams,101150,LAC,33,6-1,175
2019-20,Louis King,1629663,DET,21,6-7,205
2019-20,Luc Mbah a Moute,201601,HOU,33,6-8,230
2019-20,Luguentz Dort,1629652,OKC,21,6-3,215
2019-20,Luka Dončić,1629029,DAL,21,6-7,230
2019-20,Luka Samanic,1629677,SAS,20,6-10,227
2019-20,Luke Kennard,1628379,DET,24,6-5,206
2019-20,Luke Kornet,1628436,CHI,24,7-2,250
2019-20,Malcolm Brogdon,1627763,IND,27,6-5,229
2019-20,Malcolm Miller,1626259,TOR,27,6-7,210
2019-20,Malik Beasley,1627736,MIN,23,6-4,187
2019-20,Malik Monk,1628370,CHA,22,6-3,200
2019-20,Malik Newman,1629005,CLE,23,6-3,190
2019-20,Marc Gasol,201188,TOR,35,6-11,255
2019-20,Marco Belinelli,201158,SAS,34,6-5,220
2019-20,Marcus Morris Sr.,202694,LAC,30,6-8,218
2019-20,Marcus Smart,203935,BOS,26,6-3,220
2019-20,Marial Shayok,1629621,PHI,24,6-5,198
2019-20,Mario Hezonja,1626209,POR,25,6-8,220
2019-20,Markelle Fultz,1628365,ORL,22,6-3,209
2019-20,Markieff Morris,202693,LAL,30,6-8,245
2019-20,Marko Guduric,1629741,MEM,25,6-6,201
2019-20,Marques Bolden,1629716,CLE,22,6-10,249
2019-20,Marquese Chriss,1627737,GSW,22,6-9,240
2019-20,Marvin Bagley III,1628963,SAC,21,6-11,235
2019-20,Marvin Williams,101107,MIL,34,6-8,237
2019-20,Mason Plumlee,203486,DEN,30,6-11,254
2019-20,Matisse Thybulle,1629680,PHI,23,6-5,201
2019-20,Matt Mooney,1629760,CLE,25,6-2,199
2019-20,Matt Thomas,1629744,TOR,25,6-4,190
2019-20,Matthew Dellavedova,203521,CLE,29,6-3,200
2019-20,Maurice Harkless,203090,NYK,27,6-7,220
2019-20,Max Strus,1629622,CHI,24,6-5,215
2019-20,Maxi Kleber,1628467,DAL,28,6-10,240
2019-20,Melvin Frazier Jr.,1628982,ORL,23,6-5,215
2019-20,Meyers Leonard,203086,MIA,28,7-0,260
2019-20,Mfiondu Kabengele,1629662,LAC,22,6-9,250
2019-20,Michael Carter-Williams,203487,ORL,28,6-5,190
2019-20,Michael Frazier II,1626187,HOU,26,6-3,200
2019-20,Michael Kidd-Gilchrist,203077,DAL,26,6-6,232
2019-20,Michael Porter Jr.,1629008,DEN,22,6-10,218
2019-20,Mikal Bridges,1628969,PHX,23,6-6,209
2019-20,Mike Conley,201144,UTA,32,6-1,175
2019-20,Mike Muscala,203488,OKC,28,6-10,240
2019-20,Mike Scott,203118,PHI,31,6-7,237
2019-20,Miles Bridges,1628970,CHA,22,6-6,225
2019-20,Mitchell Robinson,1629011,NYK,22,7-0,240
2019-20,Miye Oni,1629671,UTA,22,6-5,206
2019-20,Mo Bamba,1628964,ORL,22,7-0,231
2019-20,Montrezl Harrell,1626149,LAC,26,6-7,240
2019-20,Monté Morris,1628420,DEN,25,6-2,183
2019-20,Moritz Wagner,1629021,WAS,23,6-11,245
2019-20,Moses Brown,1629650,POR,20,7-2,245
2019-20,Mychal Mulder,1628539,GSW,26,6-3,184
2019-20,Myles Turner,1626167,IND,24,6-11,250
2019-20,Nassir Little,1629642,POR,20,6-5,220
2019-20,Naz Mitrou-Long,1628513,IND,26,6-3,218
2019-20,Naz Reid,1629675,MIN,20,6-9,264
2019-20,Nemanja Bjelica,202357,SAC,32,6-10,234
2019-20,Nerlens Noel,203457,OKC,26,6-10,220
2019-20,Nic Claxton,1629651,BKN,21,6-11,215
2019-20,Nickeil Alexander-Walker,1629638,NOP,21,6-5,205
2019-20,Nicolas Batum,201587,CHA,31,6-9,230
2019-20,Nicolo Melli,1629740,NOP,29,6-9,236
2019-20,Nigel Williams-Goss,1628430,UTA,25,6-2,190
2019-20,Nikola Jokić,203999,DEN,25,7-0,284
2019-20,Nikola Vučević,202696,ORL,29,6-11,260
2019-20,Noah Vonleh,203943,DEN,24,6-10,257
2019-20,Norman Powell,1626181,TOR,27,6-3,215
2019-20,Norvel Pelle,203658,PHI,27,6-10,231
2019-20,OG Anunoby,1628384,TOR,22,6-7,232
2019-20,Omari Spellman,1629016,MIN,22,6-8,245
2019-20,Oshae Brissett,1629052,TOR,22,6-7,210
2019-20,Otto Porter Jr.,203490,CHI,27,6-8,198
2019-20,P.J. Tucker,200782,HOU,35,6-5,245
2019-20,P.J. Washington,1629023,CHA,21,6-7,230
2019-20,PJ Dozier,1628408,DEN,23,6-6,205
2019-20,Pascal Siakam,1627783,TOR,26,6-9,230
2019-20,Pat Connaughton,1626192,MIL,27,6-5,209
2019-20,Patrick Beverley,201976,LAC,31,6-1,180
2019-20,Patrick McCaw,1627775,TOR,24,6-7,181
2019-20,Patrick Patterson,202335,LAC,31,6-8,235
2019-20,Patty Mills,201988,SAS,31,6-1,180
2019-20,Paul George,202331,LAC,30,6-8,220
2019-20,Paul Millsap,200794,DEN,35,6-7,257
2019-20,Paul Watson,1628778,TOR,25,6-6,210
2019-20,Quinn Cook,1626188,LAL,27,6-1,180
2019-20,Quinndary Weatherspoon,1629683,SAS,23,6-3,205
2019-20,RJ Barrett,1629628,NYK,20,6-6,214
2019-20,Rajon Rondo,200765,LAL,34,6-1,180
2019-20,Raul Neto,203526,PHI,28,6-1,180
2019-20,Rayjon Tucker,1629730,UTA,22,6-3,209
2019-20,Reggie Bullock Jr.,203493,NYK,29,6-6,205
2019-20,Reggie Jackson,202704,LAC,30,6-3,208
2019-20,Richaun Holmes,1626158,SAC,26,6-10,235
2019-20,Ricky Rubio,201937,PHX,29,6-3,190
2019-20,Robert Covington,203496,HOU,29,6-7,209
2019-20,Robert Williams III,1629057,BOS,22,6-8,237
2019-20,Robin Lopez,201577,MIL,32,7-0,281
2019-20,Rodions Kurucs,1629066,BKN,22,6-9,228
2019-20,Rodney Hood,203918,POR,27,6-8,208
2019-20,Rodney McGruder,203585,LAC,28,6-4,205
2019-20,Romeo Langford,1629641,BOS,20,6-4,216
2019-20,Rondae Hollis-Jefferson,1626178,TOR,25,6-6,217
2019-20,Royce O'Neale,1626220,UTA,27,6-4,226
2019-20,Rudy Gay,200752,SAS,33,6-8,250
2019-20,Rudy Gobert,203497,UTA,28,7-1,258
2019-20,Rui Hachimura,1629060,WAS,22,6-8,230
2019-20,Russell Westbrook,201566,HOU,31,6-3,200
2019-20,Ryan Anderson,201583,HOU,32,6-9,240
2019-20,Ryan Arcidiacono,1627853,CHI,26,6-3,195
2019-20,Ryan Broekhoff,1629151,PHI,29,6-6,215
2019-20,Sekou Doumbouya,1629635,DET,19,6-8,230
2019-20,Semi Ojeleye,1628400,BOS,25,6-6,240
2019-20,Serge Ibaka,201586,TOR,30,7-0,235
2019-20,Seth Curry,203552,DAL,29,6-2,185
2019-20,Shabazz Napier,203894,WAS,28,6-0,175
2019-20,Shai Gilgeous-Alexander,1628983,OKC,21,6-5,180
2019-20,Shake Milton,1629003,PHI,23,6-5,205
2019-20,Shamorie Ponds,1629044,TOR,22,6-0,175
2019-20,Shaquille Harrison,1627885,CHI,26,6-7,190
2019-20,Sindarius Thornwell,1628414,NOP,25,6-4,215
2019-20,Skal Labissiere,1627746,ATL,24,6-10,235
2019-20,Solomon Hill,203524,MIA,29,6-6,226
2019-20,Spencer Dinwiddie,203915,BKN,27,6-5,215
2019-20,Stanley Johnson,1626169,TOR,24,6-6,242
2019-20,Stanton Kidd,1629742,UTA,28,6-6,216
2019-20,Stephen Curry,201939,GSW,32,6-3,185
2019-20,Sterling Brown,1628425,MIL,25,6-5,219
2019-20,Steven Adams,203500,OKC,26,6-11,265
2019-20,Svi Mykhailiuk,1629004,DET,23,6-7,205
2019-20,T.J. Leaf,1628388,IND,23,6-10,222
2019-20,T.J. McConnell,204456,IND,28,6-1,190
2019-20,T.J. Warren,203933,IND,26,6-8,220
2019-20,Tacko Fall,1629605,BOS,24,7-5,311
2019-20,Taj Gibson,201959,NYK,35,6-9,232
2019-20,Talen Horton-Tucker,1629659,LAL,19,6-4,234
2019-20,Tariq Owens,1629745,PHX,25,6-10,205
2019-20,Taurean Prince,1627752,BKN,26,6-7,218
2019-20,Terance Mann,1629611,LAC,23,6-5,215
2019-20,Terence Davis,1629056,TOR,23,6-4,201
2019-20,Terrance Ferguson,1628390,OKC,22,6-6,190
2019-20,Terrence Ross,203082,ORL,29,6-6,206
2019-20,Terry Rozier,1626179,CHA,26,6-1,190
2019-20,Thabo Sefolosha,200757,HOU,36,6-6,215
2019-20,Thaddeus Young,201152,CHI,32,6-8,235
2019-20,Thanasis Antetokounmpo,203648,MIL,27,6-6,219
2019-20,Theo Pinson,1629033,NYK,24,6-5,212
2019-20,Thomas Bryant,1628418,WAS,22,6-10,248
2019-20,Thon Maker,1627748,DET,23,7-0,221
2019-20,Tim Frazier,204025,DET,29,6-0,170
2019-20,Tim Hardaway Jr.,203501,DAL,28,6-5,205
2019-20,Timothe Luwawu-Cabarrot,1627789,BKN,25,6-7,220
2019-20,Tobias Harris,202699,PHI,27,6-8,226
2019-20,Tomas Satoransky,203107,CHI,28,6-7,210
2019-20,Tony Bradley,1628396,UTA,22,6-10,248
2019-20,Tony Snell,203503,DET,28,6-6,213
2019-20,Torrey Craig,1628470,DEN,29,6-7,221
2019-20,Trae Young,1629027,ATL,21,6-1,180
2019-20,Tremont Waters,1629682,BOS,22,5-10,175
2019-20,Treveon Graham,1626203,ATL,26,6-5,219
2019-20,Trevor Ariza,2772,POR,35,6-8,215
2019-20,Trey Burke,203504,DAL,27,6-0,185
2019-20,Trey Lyles,1626168,SAS,24,6-9,234
2019-20,Tristan Thompson,202684,CLE,29,6-9,254
2019-20,Troy Brown Jr.,1628972,WAS,20,6-6,215
2019-20,Troy Daniels,203584,DEN,28,6-4,200
2019-20,Ty Jerome,1629660,PHX,22,6-5,195
2019-20,Tyler Cook,1629076,DEN,22,6-8,255
2019-20,Tyler Herro,1629639,MIA,20,6-5,195
2019-20,Tyler Johnson,204020,BKN,28,6-3,186
2019-20,Tyler Zeller,203092,SAS,30,6-11,250
2019-20,Tyrone Wallace,1627820,ATL,26,6-5,198
2019-20,Tyson Chandler,2199,HOU,37,7-0,235
2019-20,Tyus Jones,1626145,MEM,24,6-0,196
2019-20,Udonis Haslem,2617,MIA,40,6-8,235
2019-20,Vic Law,1629724,ORL,24,6-7,201
2019-20,Victor Oladipo,203506,IND,28,6-4,213
2019-20,Vince Carter,1713,ATL,43,6-6,220
2019-20,Vincent Poirier,1629738,BOS,26,7-0,235
2019-20,Vlatko Čančar,1628427,DEN,23,6-8,236
2019-20,Wayne Ellington,201961,NYK,32,6-4,207
2019-20,Wendell Carter Jr.,1628976,CHI,21,6-9,270
2019-20,Wenyen Gabriel,1629117,POR,23,6-9,205
2019-20,Wes Iwundu,1628411,ORL,25,6-6,195
2019-20,Wesley Matthews,202083,MIL,33,6-4,220
2019-20,Will Barton,203115,DEN,29,6-5,181
2019-20,William Howard,1629739,HOU,26,6-8,207
2019-20,Willie Cauley-Stein,1626161,DAL,26,7-0,240
2019-20,Willy Hernangomez,1626195,CHA,26,6-11,250
2019-20,Wilson Chandler,201163,BKN,33,6-8,235
2019-20,Yogi Ferrell,1627812,SAC,27,6-0,178
2019-20,Yuta Watanabe,1629139,MEM,25,6-8,215
2019-20,Zach Collins,1628380,POR,22,6-11,250
2019-20,Zach LaVine,203897,CHI,25,6-6,200
2019-20,Zach Norvell Jr.,1629668,GSW,22,6-5,205
2019-20,Zhaire Smith,1629015,PHI,21,6-3,205
2019-20,Zion Williamson,1629627,NOP,19,6-6,284
2019-20,Zylan Cheatham,1629597,NOP,24,6-5,220
2020-21,Aaron Gordon,203932,DEN,25,6-8,235
2020-21,Aaron Holiday,1628988,IND,24,6-0,185
2020-21,Aaron Nesmith,1630174,BOS,21,6-5,215
2020-21,Abdel Nader,1627846,PHX,27,6-5,225
2020-21,Adam Mokoka,1629690,CHI,22,6-4,190
2020-21,Al Horford,201143,BOS,35,6-9,240
2020-21,Al-Farouq Aminu,202329,CHI,30,6-8,220
2020-21,Alec Burks,202692,NYK,29,6-6,214
2020-21,Aleksej Pokusevski,1630197,OKC,19,7-0,190
2020-21,Alen Smailagic,1629346,GSW,20,6-10,215
2020-21,Alex Caruso,1627936,LAL,27,6-4,186
2020-21,Alex Len,203458,WAS,28,7-0,250
2020-21,Alfonzo McKinnie,1628035,LAL,28,6-7,215
2020-21,Alize Johnson,1628993,BKN,25,6-7,212
2020-21,Amida Brimah,1628578,IND,27,6-10,230
2020-21,Amir Coffey,1629599,LAC,24,6-7,210
2020-21,Anderson Varejao,2760,CLE,38,6-11,260
2020-21,Andre Drummond,203083,LAL,27,6-10,279
2020-21,Andre Iguodala,2738,MIA,37,6-6,215
2020-21,Andre Roberson,203460,BKN,29,6-7,210
2020-21,Andrew Wiggins,203952,GSW,26,6-7,197
2020-21,Anfernee Simons,1629014,POR,22,6-3,181
2020-21,Anthony Davis,203076,LAL,28,6-10,253
2020-21,Anthony Edwards,1630162,MIN,19,6-4,225
2020-21,Anthony Gill,1630264,WAS,28,6-7,230
2020-21,Anthony Lamb,1630237,HOU,23,6-6,227
2020-21,Anthony Tolliver,201229,PHI,36,6-8,240
2020-21,Anžejs Pasečņiks,1628394,WAS,25,7-1,229
2020-21,Armoni Brooks,1629717,HOU,23,6-3,195
2020-21,Aron Baynes,203382,TOR,34,6-10,260
2020-21,Ashton Hagans,1630204,MIN,21,6-3,190
2020-21,Austin Rivers,203085,DEN,28,6-4,200
2020-21,Avery Bradley,202340,HOU,30,6-3,180
